BIN	GENEID	HALFLIFE
8	ENSG00000052344	-0.0265361978942932
9	ENSG00000052723	0.508791934127669
7	ENSG00000052749	0.266326856755097
3	ENSG00000052795	-0.983329263232375
8	ENSG00000052802	-0.926083266115922
7	ENSG00000052841	0.19251229565592
8	ENSG00000052850	-1.3362736521729
10	ENSG00000053108	0.0777011963917994
8	ENSG00000053254	-0.71620340095457
1	ENSG00000053371	1.66713226009448
2	ENSG00000053372	0.0265877809446593
6	ENSG00000053438	-1.12540218434001
1	ENSG00000053501	0.498181932631335
4	ENSG00000053524	-0.106211633527688
3	ENSG00000053747	0.0638969854876324
10	ENSG00000053770	-0.437997552662236
5	ENSG00000053900	0.180261745815807
1	ENSG00000053918	1.39177401109888
6	ENSG00000054116	0.412594301324628
3	ENSG00000054118	0.328678534860194
3	ENSG00000054148	2.46081577602569
7	ENSG00000054179	2.16434743157558
6	ENSG00000054219	0.0154502139115061
4	ENSG00000054267	-1.58648595578428
1	ENSG00000054277	0.159601740290171
2	ENSG00000054282	-0.417089034138901
2	ENSG00000054356	1.28718291427231
8	ENSG00000054392	0.636394624259999
1	ENSG00000054523	-0.37029435256755
10	ENSG00000054598	-2.3089847986526
1	ENSG00000054611	0.305674401371612
2	ENSG00000054654	0.361226104573352
4	ENSG00000054690	0.267038482406327
5	ENSG00000054793	0.380306611058289
3	ENSG00000054965	-0.109071420264503
7	ENSG00000054967	-0.938759648959077
8	ENSG00000054983	1.312952878721
9	ENSG00000055044	0.400341258206514
3	ENSG00000055070	0.568886675824193
3	ENSG00000055118	0.657939243038555
6	ENSG00000055130	-0.214001543971793
7	ENSG00000055147	0.4384043399366
1	ENSG00000055163	1.29617459928438
10	ENSG00000055208	-0.780159014739541
9	ENSG00000055211	0.425112930216442
7	ENSG00000055332	0.232062581398375
4	ENSG00000055483	-0.953844612699438
3	ENSG00000055609	-0.700178738053365
8	ENSG00000055732	1.12626497730942
1	ENSG00000055917	-0.914033013025533
6	ENSG00000055950	0.557713889047283
10	ENSG00000055955	0.33253163636626
6	ENSG00000056050	0.328518896949436
8	ENSG00000056097	0.326809590173602
3	ENSG00000056277	-1.52724057631238
2	ENSG00000056487	-0.591864156967553
8	ENSG00000056558	-0.110172115336233
6	ENSG00000056586	-0.204937774106994
5	ENSG00000056972	-1.3881808991126
1	ENSG00000056998	0.795024265376019
9	ENSG00000057252	0.658196833019016
6	ENSG00000057294	-0.307597935369114
7	ENSG00000057593	-0.222974484231028
8	ENSG00000057608	0.930235173483098
4	ENSG00000057657	-1.73027442947854
6	ENSG00000057663	-0.164533621934054
9	ENSG00000057704	-2.05621598566239
4	ENSG00000057757	0.499570311464179
3	ENSG00000058056	-0.0726888602304996
7	ENSG00000058063	0.403733020526801
5	ENSG00000058085	0.79564670803447
10	ENSG00000058091	-0.107812698721482
3	ENSG00000058262	0.866964664657758
5	ENSG00000058272	-1.03407468895853
9	ENSG00000058335	-0.181581161616097
2	ENSG00000058404	0.615684630646685
10	ENSG00000058453	-0.0140229349410716
8	ENSG00000058600	-0.254235572376052
2	ENSG00000058668	0.48770695439397
9	ENSG00000058673	-0.489819186462781
10	ENSG00000058729	-1.40626906385393
9	ENSG00000058799	0.95401454745176
5	ENSG00000058804	0.388647289086408
4	ENSG00000059122	0.0971055857401731
2	ENSG00000059377	0.961438140302076
4	ENSG00000059378	0.13490962531078
2	ENSG00000059573	1.26384912970898
5	ENSG00000059691	0.655109112298567
5	ENSG00000059728	-1.07764714120244
6	ENSG00000059758	-1.33157916127613
9	ENSG00000059769	0.241649186260437
5	ENSG00000059804	-0.891749669814018
9	ENSG00000059915	0.269691542647457
5	ENSG00000060069	-1.10048558948088
3	ENSG00000060138	1.58032648269282
10	ENSG00000060140	-0.420225846067787
3	ENSG00000060237	-0.0696882720797234
3	ENSG00000060339	0.174433638026022
7	ENSG00000060491	-0.639603192996056
9	ENSG00000060558	0.161123001611083
8	ENSG00000060642	-0.34455186473028
6	ENSG00000060688	0.00970415404561295
9	ENSG00000060749	-0.467089533822347
3	ENSG00000060762	1.38149133047618
2	ENSG00000060971	0.971312392585757
3	ENSG00000060982	1.36915882589225
2	ENSG00000061337	-1.63252033427785
2	ENSG00000061455	-1.22764978253148
10	ENSG00000061656	0.760754729623312
8	ENSG00000061676	0.582271598387309
10	ENSG00000061794	0.311934792961062
8	ENSG00000061936	-0.727170866013259
2	ENSG00000061938	0.663086532090304
3	ENSG00000061987	-0.0392185931116659
5	ENSG00000062038	0.433109517335087
4	ENSG00000062194	-0.883232589631176
10	ENSG00000062282	0.0498589654912177
8	ENSG00000062370	-1.70421882475274
4	ENSG00000062485	1.39037789291008
